#,Date-Time (UTC Standard Time),Temperature   (°C),Light   (lux),Button Down,Started,Button Up,Host Connected,Stopped,End of File
3054,06/03/2025 10:20:00,14.37,0.00,,,,,,
3055,06/03/2025 10:25:00,14.33,0.00,,,,,,
3056,06/03/2025 10:30:00,14.33,0.00,,,,,,
3057,06/03/2025 10:35:00,14.33,0.00,,,,,,
3058,06/03/2025 10:40:00,14.41,0.00,,,,,,
3059,06/03/2025 10:45:00,14.45,0.00,,,,,,
3060,06/03/2025 10:50:00,14.45,0.00,,,,,,
3061,06/03/2025 10:55:00,14.41,0.00,,,,,,
3062,06/03/2025 11:00:00,14.54,0.00,,,,,,
3063,06/03/2025 11:05:00,14.54,0.00,,,,,,
3064,06/03/2025 11:10:00,14.58,0.00,,,,,,
3065,06/03/2025 11:15:00,14.54,0.00,,,,,,
3066,06/03/2025 11:20:00,14.54,0.00,,,,,,
3067,06/03/2025 11:25:00,14.54,0.00,,,,,,
3068,06/03/2025 11:30:00,14.45,0.00,,,,,,
3069,06/03/2025 11:35:00,14.54,0.00,,,,,,
3070,06/03/2025 11:40:00,14.45,0.00,,,,,,
3071,06/03/2025 11:45:00,14.50,0.00,,,,,,
3072,06/03/2025 11:50:00,14.45,0.00,,,,,,
3073,06/03/2025 11:55:00,14.45,0.00,,,,,,
3074,06/03/2025 12:00:00,14.54,0.00,,,,,,
3075,06/03/2025 12:05:00,14.50,0.00,,,,,,
3076,06/03/2025 12:10:00,14.63,0.00,,,,,,
3077,06/03/2025 12:15:00,14.63,0.00,,,,,,
3078,06/03/2025 12:20:00,14.58,0.00,,,,,,
3079,06/03/2025 12:25:00,14.63,0.00,,,,,,
3080,06/03/2025 12:30:00,14.63,0.00,,,,,,
3081,06/03/2025 12:35:00,14.67,0.00,,,,,,
3082,06/03/2025 12:40:00,14.67,0.00,,,,,,
3083,06/03/2025 12:45:00,14.67,0.00,,,,,,
3084,06/03/2025 12:50:00,14.67,0.00,,,,,,
3085,06/03/2025 12:55:00,14.67,0.00,,,,,,
3086,06/03/2025 13:00:00,14.58,0.00,,,,,,
3087,06/03/2025 13:05:00,14.54,0.00,,,,,,
3088,06/03/2025 13:10:00,14.45,0.00,,,,,,
3089,06/03/2025 13:15:00,14.37,0.00,,,,,,
3090,06/03/2025 13:20:00,14.37,0.00,,,,,,
3091,06/03/2025 13:25:00,14.37,0.00,,,,,,
3092,06/03/2025 13:30:00,14.45,0.41,,,,,,
3093,06/03/2025 13:35:00,14.41,0.00,,,,,,
3094,06/03/2025 13:40:00,14.41,0.00,,,,,,
3095,06/03/2025 13:45:00,14.37,0.00,,,,,,
3096,06/03/2025 13:50:00,14.33,0.00,,,,,,
3097,06/03/2025 13:55:00,14.28,0.00,,,,,,
3098,06/03/2025 14:00:00,14.28,0.00,,,,,,
3099,06/03/2025 14:05:00,14.33,0.00,,,,,,
3100,06/03/2025 14:10:00,14.20,0.00,,,,,,
3101,06/03/2025 14:15:00,13.98,0.00,,,,,,
3102,06/03/2025 14:20:00,13.90,0.00,,,,,,
3103,06/03/2025 14:25:00,13.94,0.00,,,,,,
3104,06/03/2025 14:30:00,13.85,0.00,,,,,,
3105,06/03/2025 14:35:00,13.85,0.00,,,,,,
3106,06/03/2025 14:40:00,13.85,0.00,,,,,,
3107,06/03/2025 14:45:00,13.81,0.00,,,,,,
3108,06/03/2025 14:50:00,13.81,0.00,,,,,,
3109,06/03/2025 14:55:00,13.81,0.00,,,,,,
3110,06/03/2025 15:00:00,13.81,0.00,,,,,,
3111,06/03/2025 15:05:00,13.90,0.00,,,,,,
3112,06/03/2025 15:10:00,13.85,0.00,,,,,,
3113,06/03/2025 15:15:00,13.85,0.00,,,,,,
3114,06/03/2025 15:20:00,13.90,0.00,,,,,,
3115,06/03/2025 15:25:00,13.85,0.00,,,,,,
3116,06/03/2025 15:30:00,13.81,0.00,,,,,,
3117,06/03/2025 15:35:00,13.90,0.00,,,,,,
3118,06/03/2025 15:40:00,13.81,0.00,,,,,,
3119,06/03/2025 15:45:00,13.81,0.00,,,,,,
3120,06/03/2025 15:50:00,13.81,0.20,,,,,,
3121,06/03/2025 15:55:00,13.77,0.00,,,,,,
3122,06/03/2025 16:00:00,13.85,0.00,,,,,,
3123,06/03/2025 16:05:00,13.81,0.20,,,,,,
3124,06/03/2025 16:10:00,13.85,0.20,,,,,,
3125,06/03/2025 16:15:00,13.85,0.20,,,,,,
3126,06/03/2025 16:20:00,13.77,0.20,,,,,,
3127,06/03/2025 16:25:00,13.81,0.20,,,,,,
3128,06/03/2025 16:30:00,13.81,0.20,,,,,,
3129,06/03/2025 16:35:00,13.85,0.20,,,,,,
3130,06/03/2025 16:40:00,13.81,0.20,,,,,,
3131,06/03/2025 16:45:00,13.85,0.20,,,,,,
3132,06/03/2025 16:50:00,13.81,0.20,,,,,,
3133,06/03/2025 16:55:00,13.85,0.20,,,,,,
3134,06/03/2025 17:00:00,13.81,0.20,,,,,,
3135,06/03/2025 17:05:00,13.85,0.20,,,,,,
3136,06/03/2025 17:10:00,13.81,0.20,,,,,,
3137,06/03/2025 17:15:00,13.81,0.20,,,,,,
3138,06/03/2025 17:20:00,13.81,0.20,,,,,,
3139,06/03/2025 17:25:00,13.81,0.62,,,,,,
3140,06/03/2025 17:30:00,13.85,0.20,,,,,,
3141,06/03/2025 17:35:00,13.85,0.20,,,,,,
3142,06/03/2025 17:40:00,13.81,0.20,,,,,,
3143,06/03/2025 17:45:00,13.85,0.20,,,,,,
3144,06/03/2025 17:50:00,13.85,0.20,,,,,,
3145,06/03/2025 17:55:00,13.81,0.00,,,,,,
3146,06/03/2025 18:00:00,13.85,0.20,,,,,,
3147,06/03/2025 18:05:00,13.85,0.20,,,,,,
3148,06/03/2025 18:10:00,13.81,0.20,,,,,,
3149,06/03/2025 18:15:00,13.85,0.20,,,,,,
3150,06/03/2025 18:20:00,13.90,0.20,,,,,,
3151,06/03/2025 18:25:00,13.94,0.20,,,,,,
3152,06/03/2025 18:30:00,13.98,0.20,,,,,,
3153,06/03/2025 18:35:00,14.03,0.20,,,,,,
3154,06/03/2025 18:40:00,14.11,0.20,,,,,,
3155,06/03/2025 18:45:00,14.07,0.20,,,,,,
3156,06/03/2025 18:50:00,14.15,0.20,,,,,,
3157,06/03/2025 18:55:00,14.15,0.20,,,,,,
3158,06/03/2025 19:00:00,14.15,0.20,,,,,,
3159,06/03/2025 19:05:00,14.11,0.00,,,,,,
3160,06/03/2025 19:10:00,14.11,0.20,,,,,,
3161,06/03/2025 19:15:00,14.11,0.20,,,,,,
3162,06/03/2025 19:20:00,14.11,0.00,,,,,,
3163,06/03/2025 19:25:00,14.07,0.00,,,,,,
3164,06/03/2025 19:30:00,13.98,0.00,,,,,,
3165,06/03/2025 19:35:00,13.94,0.00,,,,,,
3166,06/03/2025 19:40:00,13.98,0.00,,,,,,
3167,06/03/2025 19:45:00,14.03,0.00,,,,,,
3168,06/03/2025 19:50:00,14.07,0.00,,,,,,
3169,06/03/2025 19:55:00,14.07,0.00,,,,,,
3170,06/03/2025 20:00:00,14.11,0.00,,,,,,
3171,06/03/2025 20:05:00,14.07,0.00,,,,,,
3172,06/03/2025 20:10:00,14.11,0.00,,,,,,
3173,06/03/2025 20:15:00,14.11,0.00,,,,,,
3174,06/03/2025 20:20:00,14.11,0.00,,,,,,
3175,06/03/2025 20:25:00,14.20,0.00,,,,,,
3176,06/03/2025 20:30:00,14.24,0.00,,,,,,
3177,06/03/2025 20:35:00,14.24,0.00,,,,,,
3178,06/03/2025 20:40:00,14.28,0.00,,,,,,
3179,06/03/2025 20:45:00,14.24,0.00,,,,,,
3180,06/03/2025 20:50:00,14.20,0.00,,,,,,
3181,06/03/2025 20:55:00,14.28,0.00,,,,,,
3182,06/03/2025 21:00:00,14.28,0.00,,,,,,
3183,06/03/2025 21:05:00,14.33,0.00,,,,,,
3184,06/03/2025 21:10:00,14.24,0.00,,,,,,
3185,06/03/2025 21:15:00,14.24,0.00,,,,,,
3186,06/03/2025 21:20:00,14.28,0.20,,,,,,
3187,06/03/2025 21:25:00,14.24,0.00,,,,,,
3188,06/03/2025 21:30:00,14.28,0.00,,,,,,
3189,06/03/2025 21:35:00,14.28,0.00,,,,,,
3190,06/03/2025 21:40:00,14.28,0.00,,,,,,
3191,06/03/2025 21:45:00,14.33,0.00,,,,,,
3192,06/03/2025 21:50:00,14.28,0.00,,,,,,
3193,06/03/2025 21:55:00,14.33,0.00,,,,,,
3194,06/03/2025 22:00:00,14.28,0.00,,,,,,
3195,06/03/2025 22:05:00,14.28,0.00,,,,,,
3196,06/03/2025 22:10:00,14.24,0.00,,,,,,
3197,06/03/2025 22:15:00,14.24,0.00,,,,,,
3198,06/03/2025 22:20:00,14.24,0.00,,,,,,
3199,06/03/2025 22:25:00,14.28,0.00,,,,,,
3200,06/03/2025 22:30:00,14.20,0.00,,,,,,
3201,06/03/2025 22:35:00,14.20,0.00,,,,,,
3202,06/03/2025 22:40:00,14.24,0.00,,,,,,
3203,06/03/2025 22:45:00,14.15,0.00,,,,,,
3204,06/03/2025 22:50:00,14.15,0.00,,,,,,
3205,06/03/2025 22:55:00,14.20,0.00,,,,,,
3206,06/03/2025 23:00:00,14.24,0.00,,,,,,
3207,06/03/2025 23:05:00,14.15,0.00,,,,,,
3208,06/03/2025 23:10:00,14.24,0.00,,,,,,
3209,06/03/2025 23:15:00,14.28,0.00,,,,,,
3210,06/03/2025 23:20:00,14.24,0.00,,,,,,
3211,06/03/2025 23:25:00,14.33,0.00,,,,,,
3212,06/03/2025 23:30:00,14.28,0.00,,,,,,
3213,06/03/2025 23:35:00,14.28,0.00,,,,,,
3214,06/03/2025 23:40:00,14.24,0.00,,,,,,
3215,06/03/2025 23:45:00,14.33,0.00,,,,,,
3216,06/03/2025 23:50:00,14.33,0.00,,,,,,
3217,06/03/2025 23:55:00,14.28,0.00,,,,,,
3218,06/04/2025 00:00:00,14.33,0.00,,,,,,
3219,06/04/2025 00:05:00,14.41,0.00,,,,,,
3220,06/04/2025 00:10:00,14.33,0.00,,,,,,
3221,06/04/2025 00:15:00,14.37,0.00,,,,,,
3222,06/04/2025 00:20:00,14.45,0.00,,,,,,
3223,06/04/2025 00:25:00,14.50,0.00,,,,,,
3224,06/04/2025 00:30:00,14.54,0.00,,,,,,
3225,06/04/2025 00:35:00,14.50,0.00,,,,,,
3226,06/04/2025 00:40:00,14.58,0.00,,,,,,
3227,06/04/2025 00:45:00,14.80,0.00,,,,,,
3228,06/04/2025 00:50:00,14.84,0.00,,,,,,
3229,06/04/2025 00:55:00,14.71,0.00,,,,,,
3230,06/04/2025 01:00:00,14.75,0.00,,,,,,
3231,06/04/2025 01:05:00,14.54,0.00,,,,,,
3232,06/04/2025 01:10:00,14.54,0.00,,,,,,
3233,06/04/2025 01:15:00,14.67,0.20,,,,,,
3234,06/04/2025 01:20:00,14.75,0.00,,,,,,
3235,06/04/2025 01:25:00,14.71,0.00,,,,,,
3236,06/04/2025 01:30:00,14.75,0.00,,,,,,
3237,06/04/2025 01:35:00,14.75,0.00,,,,,,
3238,06/04/2025 01:40:00,14.75,0.00,,,,,,
3239,06/04/2025 01:45:00,14.80,0.00,,,,,,
3240,06/04/2025 01:50:00,14.84,0.00,,,,,,
3241,06/04/2025 01:55:00,14.71,0.00,,,,,,
3242,06/04/2025 02:00:00,14.45,0.00,,,,,,
3243,06/04/2025 02:05:00,14.37,0.00,,,,,,
3244,06/04/2025 02:10:00,14.24,0.00,,,,,,
3245,06/04/2025 02:15:00,14.15,0.00,,,,,,
3246,06/04/2025 02:20:00,14.15,0.00,,,,,,
3247,06/04/2025 02:25:00,14.11,0.00,,,,,,
3248,06/04/2025 02:30:00,14.07,0.00,,,,,,
3249,06/04/2025 02:35:00,13.94,0.00,,,,,,
3250,06/04/2025 02:40:00,13.81,0.00,,,,,,
3251,06/04/2025 02:45:00,13.77,0.00,,,,,,
3252,06/04/2025 02:50:00,13.73,0.00,,,,,,
3253,06/04/2025 02:55:00,13.68,0.00,,,,,,
3254,06/04/2025 03:00:00,13.68,0.00,,,,,,
3255,06/04/2025 03:05:00,13.68,0.00,,,,,,
3256,06/04/2025 03:10:00,13.73,0.00,,,,,,
3257,06/04/2025 03:15:00,13.68,0.00,,,,,,
3258,06/04/2025 03:20:00,13.64,0.00,,,,,,
3259,06/04/2025 03:25:00,13.68,0.00,,,,,,
3260,06/04/2025 03:30:00,13.64,0.00,,,,,,
3261,06/04/2025 03:35:00,13.68,0.00,,,,,,
3262,06/04/2025 03:40:00,13.68,0.00,,,,,,
3263,06/04/2025 03:45:00,13.68,0.00,,,,,,
3264,06/04/2025 03:50:00,13.68,0.00,,,,,,
3265,06/04/2025 03:55:00,13.68,0.00,,,,,,
3266,06/04/2025 04:00:00,13.64,0.00,,,,,,
3267,06/04/2025 04:05:00,13.68,0.00,,,,,,
3268,06/04/2025 04:10:00,13.73,0.00,,,,,,
3269,06/04/2025 04:15:00,13.68,0.00,,,,,,
3270,06/04/2025 04:20:00,13.68,0.00,,,,,,
3271,06/04/2025 04:25:00,13.68,0.00,,,,,,
3272,06/04/2025 04:30:00,13.68,0.00,,,,,,
3273,06/04/2025 04:35:00,13.64,0.00,,,,,,
3274,06/04/2025 04:40:00,13.60,0.00,,,,,,
3275,06/04/2025 04:45:00,13.60,0.00,,,,,,
3276,06/04/2025 04:50:00,13.60,0.00,,,,,,
3277,06/04/2025 04:55:00,13.64,0.20,,,,,,
3278,06/04/2025 05:00:00,13.60,0.00,,,,,,
3279,06/04/2025 05:05:00,13.68,0.00,,,,,,
3280,06/04/2025 05:10:00,13.64,0.00,,,,,,
3281,06/04/2025 05:15:00,13.64,0.00,,,,,,
3282,06/04/2025 05:20:00,13.60,0.00,,,,,,
3283,06/04/2025 05:25:00,13.77,0.00,,,,,,
3284,06/04/2025 05:30:00,13.73,0.00,,,,,,
3285,06/04/2025 05:35:00,13.73,0.00,,,,,,
3286,06/04/2025 05:40:00,13.73,0.00,,,,,,
3287,06/04/2025 05:45:00,13.77,0.00,,,,,,
3288,06/04/2025 05:50:00,13.68,0.00,,,,,,
3289,06/04/2025 05:55:00,13.68,0.00,,,,,,
3290,06/04/2025 06:00:00,13.64,0.00,,,,,,
3291,06/04/2025 06:05:00,13.64,0.00,,,,,,
3292,06/04/2025 06:10:00,13.64,0.00,,,,,,
3293,06/04/2025 06:15:00,13.64,0.00,,,,,,
3294,06/04/2025 06:20:00,13.64,0.00,,,,,,
3295,06/04/2025 06:25:00,13.68,0.00,,,,,,
3296,06/04/2025 06:30:00,13.64,0.00,,,,,,
3297,06/04/2025 06:35:00,13.68,0.00,,,,,,
3298,06/04/2025 06:40:00,13.73,0.00,,,,,,
3299,06/04/2025 06:45:00,13.73,0.00,,,,,,
3300,06/04/2025 06:50:00,13.68,0.00,,,,,,
3301,06/04/2025 06:55:00,13.68,0.00,,,,,,
3302,06/04/2025 07:00:00,13.64,0.00,,,,,,
3303,06/04/2025 07:05:00,13.64,0.00,,,,,,
3304,06/04/2025 07:10:00,13.64,0.00,,,,,,
3305,06/04/2025 07:15:00,13.68,0.00,,,,,,
3306,06/04/2025 07:20:00,13.68,0.00,,,,,,
3307,06/04/2025 07:25:00,13.64,0.00,,,,,,
3308,06/04/2025 07:30:00,13.73,0.00,,,,,,
3309,06/04/2025 07:35:00,13.64,0.00,,,,,,
3310,06/04/2025 07:40:00,13.68,0.00,,,,,,
3311,06/04/2025 07:45:00,13.68,0.00,,,,,,
3312,06/04/2025 07:50:00,13.68,0.00,,,,,,
3313,06/04/2025 07:55:00,13.73,0.00,,,,,,
3314,06/04/2025 08:00:00,13.77,0.00,,,,,,
3315,06/04/2025 08:05:00,13.73,0.00,,,,,,
3316,06/04/2025 08:10:00,13.77,0.00,,,,,,
3317,06/04/2025 08:15:00,13.77,0.00,,,,,,
3318,06/04/2025 08:20:00,13.73,0.00,,,,,,
3319,06/04/2025 08:25:00,13.73,0.00,,,,,,
3320,06/04/2025 08:30:00,13.73,0.00,,,,,,
3321,06/04/2025 08:35:00,13.73,0.00,,,,,,
3322,06/04/2025 08:40:00,13.77,0.00,,,,,,
3323,06/04/2025 08:45:00,13.81,0.00,,,,,,
3324,06/04/2025 08:50:00,13.81,0.20,,,,,,
3325,06/04/2025 08:55:00,13.77,0.00,,,,,,
3326,06/04/2025 09:00:00,13.77,0.00,,,,,,
3327,06/04/2025 09:05:00,13.81,0.20,,,,,,
3328,06/04/2025 09:10:00,13.90,0.00,,,,,,
3329,06/04/2025 09:15:00,13.94,0.00,,,,,,
3330,06/04/2025 09:20:00,13.98,0.00,,,,,,
3331,06/04/2025 09:25:00,13.98,0.00,,,,,,
3332,06/04/2025 09:30:00,14.03,0.00,,,,,,
3333,06/04/2025 09:35:00,14.03,0.00,,,,,,
3334,06/04/2025 09:40:00,14.03,0.00,,,,,,
3335,06/04/2025 09:45:00,14.07,0.00,,,,,,
3336,06/04/2025 09:50:00,14.11,0.00,,,,,,
3337,06/04/2025 09:55:00,14.11,0.00,,,,,,
3338,06/04/2025 10:00:00,14.15,0.00,,,,,,
3339,06/04/2025 10:05:00,14.15,0.00,,,,,,
3340,06/04/2025 10:10:00,14.15,0.00,,,,,,
3341,06/04/2025 10:15:00,14.20,0.00,,,,,,
3342,06/04/2025 10:20:00,14.20,0.00,,,,,,
3343,06/04/2025 10:25:00,14.20,0.00,,,,,,
3344,06/04/2025 10:30:00,14.20,0.00,,,,,,
3345,06/04/2025 10:35:00,14.20,0.00,,,,,,
3346,06/04/2025 10:40:00,14.24,0.00,,,,,,
3347,06/04/2025 10:45:00,14.24,0.00,,,,,,
3348,06/04/2025 10:50:00,14.24,0.00,,,,,,
3349,06/04/2025 10:55:00,14.24,0.00,,,,,,
3350,06/04/2025 11:00:00,14.20,0.00,,,,,,
3351,06/04/2025 11:05:00,14.24,0.00,,,,,,
3352,06/04/2025 11:10:00,14.20,0.00,,,,,,
3353,06/04/2025 11:15:00,14.24,0.00,,,,,,
3354,06/04/2025 11:20:00,14.24,0.00,,,,,,
3355,06/04/2025 11:25:00,14.20,0.00,,,,,,
3356,06/04/2025 11:30:00,14.28,0.00,,,,,,
3357,06/04/2025 11:35:00,14.24,0.00,,,,,,
3358,06/04/2025 11:40:00,14.20,0.00,,,,,,
3359,06/04/2025 11:45:00,14.24,0.00,,,,,,
3360,06/04/2025 11:50:00,14.28,0.00,,,,,,
3361,06/04/2025 11:55:00,14.24,0.00,,,,,,
3362,06/04/2025 12:00:00,14.20,0.00,,,,,,
3363,06/04/2025 12:05:00,14.20,0.00,,,,,,
3364,06/04/2025 12:10:00,14.20,0.00,,,,,,
3365,06/04/2025 12:15:00,14.20,0.00,,,,,,
3366,06/04/2025 12:20:00,14.20,0.00,,,,,,
3367,06/04/2025 12:25:00,14.15,0.00,,,,,,
3368,06/04/2025 12:30:00,14.24,0.00,,,,,,
3369,06/04/2025 12:35:00,14.15,0.00,,,,,,
3370,06/04/2025 12:40:00,14.15,0.00,,,,,,
3371,06/04/2025 12:45:00,14.03,0.20,,,,,,
3372,06/04/2025 12:50:00,14.07,0.00,,,,,,
3373,06/04/2025 12:55:00,14.07,0.00,,,,,,
3374,06/04/2025 13:00:00,14.07,0.20,,,,,,
3375,06/04/2025 13:05:00,13.98,0.00,,,,,,
3376,06/04/2025 13:10:00,13.85,0.00,,,,,,
3377,06/04/2025 13:15:00,13.77,0.00,,,,,,
3378,06/04/2025 13:20:00,13.68,0.00,,,,,,
3379,06/04/2025 13:25:00,13.68,0.00,,,,,,
3380,06/04/2025 13:30:00,13.64,0.00,,,,,,
3381,06/04/2025 13:35:00,13.55,0.00,,,,,,
3382,06/04/2025 13:40:00,13.55,0.00,,,,,,
3383,06/04/2025 13:45:00,13.55,0.00,,,,,,
3384,06/04/2025 13:50:00,13.55,0.00,,,,,,
3385,06/04/2025 13:55:00,13.51,0.00,,,,,,
3386,06/04/2025 14:00:00,13.55,0.00,,,,,,
3387,06/04/2025 14:05:00,13.51,0.00,,,,,,
3388,06/04/2025 14:10:00,13.51,0.00,,,,,,
3389,06/04/2025 14:15:00,13.51,0.00,,,,,,
3390,06/04/2025 14:20:00,13.47,0.00,,,,,,
3391,06/04/2025 14:25:00,13.51,0.00,,,,,,
3392,06/04/2025 14:30:00,13.55,0.00,,,,,,
3393,06/04/2025 14:35:00,13.55,0.00,,,,,,
3394,06/04/2025 14:40:00,13.60,0.00,,,,,,
3395,06/04/2025 14:45:00,13.60,0.00,,,,,,
3396,06/04/2025 14:50:00,13.55,0.00,,,,,,
3397,06/04/2025 14:55:00,13.60,0.00,,,,,,
3398,06/04/2025 15:00:00,13.60,0.00,,,,,,
3399,06/04/2025 15:05:00,13.60,0.00,,,,,,
3400,06/04/2025 15:10:00,13.60,0.00,,,,,,
3401,06/04/2025 15:15:00,13.60,0.00,,,,,,
3402,06/04/2025 15:20:00,13.60,0.00,,,,,,
3403,06/04/2025 15:25:00,13.55,0.00,,,,,,
3404,06/04/2025 15:30:00,13.55,0.00,,,,,,
3405,06/04/2025 15:35:00,13.55,0.00,,,,,,
3406,06/04/2025 15:40:00,13.60,0.00,,,,,,
3407,06/04/2025 15:45:00,13.60,0.00,,,,,,
3408,06/04/2025 15:50:00,13.60,0.00,,,,,,
3409,06/04/2025 15:55:00,13.60,0.00,,,,,,
3410,06/04/2025 16:00:00,13.60,0.00,,,,,,
3411,06/04/2025 16:05:00,13.55,0.00,,,,,,
3412,06/04/2025 16:10:00,13.55,0.00,,,,,,
3413,06/04/2025 16:15:00,13.51,0.00,,,,,,
3414,06/04/2025 16:20:00,13.60,0.00,,,,,,
3415,06/04/2025 16:25:00,13.60,0.00,,,,,,
3416,06/04/2025 16:30:00,13.60,0.00,,,,,,
3417,06/04/2025 16:35:00,13.55,0.00,,,,,,
3418,06/04/2025 16:40:00,13.55,0.20,,,,,,
3419,06/04/2025 16:45:00,13.51,0.00,,,,,,
3420,06/04/2025 16:50:00,13.55,0.00,,,,,,
3421,06/04/2025 16:55:00,13.51,0.41,,,,,,
3422,06/04/2025 17:00:00,13.51,0.00,,,,,,
3423,06/04/2025 17:05:00,13.51,0.00,,,,,,
3424,06/04/2025 17:10:00,13.51,0.00,,,,,,
3425,06/04/2025 17:15:00,13.51,0.00,,,,,,
3426,06/04/2025 17:20:00,13.51,0.00,,,,,,
3427,06/04/2025 17:25:00,13.55,0.00,,,,,,
3428,06/04/2025 17:30:00,13.55,0.00,,,,,,
3429,06/04/2025 17:35:00,13.51,0.00,,,,,,
3430,06/04/2025 17:40:00,13.51,0.00,,,,,,
3431,06/04/2025 17:45:00,13.55,0.00,,,,,,
3432,06/04/2025 17:50:00,13.51,0.00,,,,,,
3433,06/04/2025 17:55:00,13.51,0.00,,,,,,
3434,06/04/2025 18:00:00,13.51,0.00,,,,,,
3435,06/04/2025 18:05:00,13.51,0.00,,,,,,
3436,06/04/2025 18:10:00,13.51,0.00,,,,,,
3437,06/04/2025 18:15:00,13.51,0.00,,,,,,
3438,06/04/2025 18:20:00,13.60,0.00,,,,,,
3439,06/04/2025 18:25:00,13.55,0.00,,,,,,
3440,06/04/2025 18:30:00,13.55,0.00,,,,,,
3441,06/04/2025 18:35:00,13.60,0.00,,,,,,
3442,06/04/2025 18:40:00,13.51,0.00,,,,,,
3443,06/04/2025 18:45:00,13.55,0.00,,,,,,
3444,06/04/2025 18:50:00,13.47,0.00,,,,,,
3445,06/04/2025 18:55:00,13.55,0.00,,,,,,
3446,06/04/2025 19:00:00,13.55,0.00,,,,,,
3447,06/04/2025 19:05:00,13.51,0.00,,,,,,
3448,06/04/2025 19:10:00,13.51,0.00,,,,,,
3449,06/04/2025 19:15:00,13.51,0.00,,,,,,
3450,06/04/2025 19:20:00,13.47,0.00,,,,,,
3451,06/04/2025 19:25:00,13.51,0.00,,,,,,
3452,06/04/2025 19:30:00,13.47,0.00,,,,,,
3453,06/04/2025 19:35:00,13.47,0.00,,,,,,
3454,06/04/2025 19:40:00,13.47,0.00,,,,,,
3455,06/04/2025 19:45:00,13.51,0.00,,,,,,
3456,06/04/2025 19:50:00,13.51,0.00,,,,,,
3457,06/04/2025 19:55:00,13.47,0.00,,,,,,
3458,06/04/2025 20:00:00,13.47,0.00,,,,,,
3459,06/04/2025 20:05:00,13.51,0.00,,,,,,
3460,06/04/2025 20:10:00,13.43,0.00,,,,,,
3461,06/04/2025 20:15:00,13.47,0.00,,,,,,
3462,06/04/2025 20:20:00,13.47,0.00,,,,,,
3463,06/04/2025 20:25:00,13.55,0.00,,,,,,
3464,06/04/2025 20:30:00,13.51,0.00,,,,,,
3465,06/04/2025 20:35:00,13.47,0.00,,,,,,
3466,06/04/2025 20:40:00,13.51,0.00,,,,,,
3467,06/04/2025 20:45:00,13.60,0.00,,,,,,
3468,06/04/2025 20:50:00,13.55,0.20,,,,,,
3469,06/04/2025 20:55:00,13.55,0.00,,,,,,
3470,06/04/2025 21:00:00,13.60,0.00,,,,,,
3471,06/04/2025 21:05:00,13.55,0.00,,,,,,
3472,06/04/2025 21:10:00,13.60,0.00,,,,,,
3473,06/04/2025 21:15:00,13.55,0.00,,,,,,
3474,06/04/2025 21:20:00,13.55,0.00,,,,,,
3475,06/04/2025 21:25:00,13.55,0.00,,,,,,
3476,06/04/2025 21:30:00,13.60,0.00,,,,,,
3477,06/04/2025 21:35:00,13.64,0.00,,,,,,
3478,06/04/2025 21:40:00,13.73,0.00,,,,,,
3479,06/04/2025 21:45:00,13.68,0.00,,,,,,
3480,06/04/2025 21:50:00,13.64,0.00,,,,,,
3481,06/04/2025 21:55:00,13.64,0.00,,,,,,
3482,06/04/2025 22:00:00,13.73,0.00,,,,,,
3483,06/04/2025 22:05:00,13.73,0.00,,,,,,
3484,06/04/2025 22:10:00,13.60,0.00,,,,,,
3485,06/04/2025 22:15:00,13.60,0.00,,,,,,
3486,06/04/2025 22:20:00,13.51,0.00,,,,,,
3487,06/04/2025 22:25:00,13.47,0.00,,,,,,
3488,06/04/2025 22:30:00,13.51,0.00,,,,,,
3489,06/04/2025 22:35:00,13.47,0.00,,,,,,
3490,06/04/2025 22:40:00,13.47,0.00,,,,,,
3491,06/04/2025 22:45:00,13.43,0.00,,,,,,
3492,06/04/2025 22:50:00,13.47,0.00,,,,,,
3493,06/04/2025 22:55:00,13.47,0.00,,,,,,
3494,06/04/2025 23:00:00,13.47,0.00,,,,,,
3495,06/04/2025 23:05:00,13.51,0.00,,,,,,
3496,06/04/2025 23:10:00,13.51,0.00,,,,,,
3497,06/04/2025 23:15:00,13.47,0.00,,,,,,
3498,06/04/2025 23:20:00,13.60,0.00,,,,,,
3499,06/04/2025 23:25:00,13.51,0.00,,,,,,
3500,06/04/2025 23:30:00,13.60,0.00,,,,,,
3501,06/04/2025 23:35:00,13.51,0.00,,,,,,
3502,06/04/2025 23:40:00,13.55,0.00,,,,,,
3503,06/04/2025 23:45:00,13.55,0.00,,,,,,
3504,06/04/2025 23:50:00,13.55,0.00,,,,,,
3505,06/04/2025 23:55:00,13.60,0.00,,,,,,
3506,06/05/2025 00:00:00,13.73,0.00,,,,,,
3507,06/05/2025 00:05:00,13.68,0.00,,,,,,
3508,06/05/2025 00:10:00,13.64,0.00,,,,,,
3509,06/05/2025 00:15:00,13.60,0.00,,,,,,
3510,06/05/2025 00:20:00,13.73,0.00,,,,,,
3511,06/05/2025 00:25:00,13.90,0.00,,,,,,
3512,06/05/2025 00:30:00,13.98,0.00,,,,,,
3513,06/05/2025 00:35:00,14.03,0.00,,,,,,
3514,06/05/2025 00:40:00,14.11,0.00,,,,,,
3515,06/05/2025 00:45:00,13.98,0.20,,,,,,
3516,06/05/2025 00:50:00,14.20,0.00,,,,,,
3517,06/05/2025 00:55:00,14.20,0.00,,,,,,
