#,Date-Time (UTC Standard Time),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
1871,05/30/2025 08:50:00,15.18,0.00,,,,,,
1872,05/30/2025 08:55:00,15.23,0.00,,,,,,
1873,05/30/2025 09:00:00,15.23,0.00,,,,,,
1874,05/30/2025 09:05:00,15.27,0.00,,,,,,
1875,05/30/2025 09:10:00,15.23,0.42,,,,,,
1876,05/30/2025 09:15:00,15.27,2.10,,,,,,
1877,05/30/2025 09:20:00,15.31,4.62,,,,,,
1878,05/30/2025 09:25:00,15.31,8.41,,,,,,
1879,05/30/2025 09:30:00,15.31,18.51,,,,,,
1880,05/30/2025 09:35:00,15.31,24.83,,,,,,
1881,05/30/2025 09:40:00,15.31,26.99,,,,,,
1882,05/30/2025 09:45:00,15.31,34.19,,,,,,
1883,05/30/2025 09:50:00,15.31,54.02,,,,,,
1884,05/30/2025 09:55:00,15.36,69.96,,,,,,
1885,05/30/2025 10:00:00,15.36,75.86,,,,,,
1886,05/30/2025 10:05:00,15.36,102.88,,,,,,
1887,05/30/2025 10:10:00,15.36,147.72,,,,,,
1888,05/30/2025 10:15:00,15.36,166.32,,,,,,
1889,05/30/2025 10:20:00,15.40,164.64,,,,,,
1890,05/30/2025 10:25:00,15.36,157.80,,,,,,
1891,05/30/2025 10:30:00,15.36,269.52,,,,,,
1892,05/30/2025 10:35:00,15.44,325.92,,,,,,
1893,05/30/2025 10:40:00,15.44,294.80,,,,,,
1894,05/30/2025 10:45:00,15.44,204.32,,,,,,
1895,05/30/2025 10:50:00,15.44,183.28,,,,,,
1896,05/30/2025 10:55:00,15.44,165.44,,,,,,
1897,05/30/2025 11:00:00,15.40,171.44,,,,,,
1898,05/30/2025 11:05:00,15.48,207.68,,,,,,
1899,05/30/2025 11:10:00,15.44,181.60,,,,,,
1900,05/30/2025 11:15:00,15.40,191.68,,,,,,
1901,05/30/2025 11:20:00,15.40,228.08,,,,,,
1902,05/30/2025 11:25:00,15.48,225.60,,,,,,
1903,05/30/2025 11:30:00,15.48,223.04,,,,,,
1904,05/30/2025 11:35:00,15.48,163.72,,,,,,
1905,05/30/2025 11:40:00,15.48,184.08,,,,,,
1906,05/30/2025 11:45:00,15.48,321.76,,,,,,
1907,05/30/2025 11:50:00,15.48,357.28,,,,,,
1908,05/30/2025 11:55:00,15.53,429.28,,,,,,
1909,05/30/2025 12:00:00,15.48,495.68,,,,,,
1910,05/30/2025 12:05:00,15.48,381.12,,,,,,
1911,05/30/2025 12:10:00,15.53,484.00,,,,,,
1912,05/30/2025 12:15:00,15.57,408.80,,,,,,
1913,05/30/2025 12:20:00,15.53,288.88,,,,,,
1914,05/30/2025 12:25:00,15.53,268.48,,,,,,
1915,05/30/2025 12:30:00,15.53,237.36,,,,,,
1916,05/30/2025 12:35:00,15.53,284.72,,,,,,
1917,05/30/2025 12:40:00,15.53,305.76,,,,,,
1918,05/30/2025 12:45:00,15.53,186.64,,,,,,
1919,05/30/2025 12:50:00,15.57,208.48,,,,,,
1920,05/30/2025 12:55:00,15.61,348.80,,,,,,
1921,05/30/2025 13:00:00,15.53,397.92,,,,,,
1922,05/30/2025 13:05:00,15.53,641.44,,,,,,
1923,05/30/2025 13:10:00,15.57,846.72,,,,,,
1924,05/30/2025 13:15:00,15.57,851.84,,,,,,
1925,05/30/2025 13:20:00,15.61,649.76,,,,,,
1926,05/30/2025 13:25:00,15.61,530.72,,,,,,
1927,05/30/2025 13:30:00,15.57,353.12,,,,,,
1928,05/30/2025 13:35:00,15.57,356.48,,,,,,
1929,05/30/2025 13:40:00,15.57,386.88,,,,,,
1930,05/30/2025 13:45:00,15.53,402.88,,,,,,
1931,05/30/2025 13:50:00,15.57,484.80,,,,,,
1932,05/30/2025 13:55:00,15.57,347.20,,,,,,
1933,05/30/2025 14:00:00,15.61,283.84,,,,,,
1934,05/30/2025 14:05:00,15.61,515.52,,,,,,
1935,05/30/2025 14:10:00,15.57,1022.72,,,,,,
1936,05/30/2025 14:15:00,15.66,1040.32,,,,,,
1937,05/30/2025 14:20:00,15.66,1576.32,,,,,,
1938,05/30/2025 14:25:00,15.61,997.44,,,,,,
1939,05/30/2025 14:30:00,15.57,861.12,,,,,,
1940,05/30/2025 14:35:00,15.61,1380.48,,,,,,
1941,05/30/2025 14:40:00,15.61,1752.32,,,,,,
1942,05/30/2025 14:45:00,15.66,3233.28,,,,,,
1943,05/30/2025 14:50:00,15.66,2269.44,,,,,,
1944,05/30/2025 14:55:00,15.66,1597.44,,,,,,
1945,05/30/2025 15:00:00,15.61,1228.16,,,,,,
1946,05/30/2025 15:05:00,15.66,1368.32,,,,,,
1947,05/30/2025 15:10:00,15.66,1789.44,,,,,,
1948,05/30/2025 15:15:00,15.66,2200.32,,,,,,
1949,05/30/2025 15:20:00,15.70,3616.00,,,,,,
1950,05/30/2025 15:25:00,15.74,3989.76,,,,,,
1951,05/30/2025 15:30:00,15.70,2572.16,,,,,,
1952,05/30/2025 15:35:00,15.61,3132.16,,,,,,
1953,05/30/2025 15:40:00,15.66,1917.44,,,,,,
1954,05/30/2025 15:45:00,15.66,2176.64,,,,,,
1955,05/30/2025 15:50:00,15.66,2476.16,,,,,,
1956,05/30/2025 15:55:00,15.66,2072.32,,,,,,
1957,05/30/2025 16:00:00,15.70,2506.88,,,,,,
1958,05/30/2025 16:05:00,15.66,2873.60,,,,,,
1959,05/30/2025 16:10:00,15.66,2412.16,,,,,,
1960,05/30/2025 16:15:00,15.61,1806.08,,,,,,
1961,05/30/2025 16:20:00,15.61,2424.32,,,,,,
1962,05/30/2025 16:25:00,15.66,3200.00,,,,,,
1963,05/30/2025 16:30:00,15.66,2997.76,,,,,,
1964,05/30/2025 16:35:00,15.57,3733.76,,,,,,
1965,05/30/2025 16:40:00,15.66,3545.60,,,,,,
1966,05/30/2025 16:45:00,15.61,4282.88,,,,,,
1967,05/30/2025 16:50:00,15.57,2099.20,,,,,,
1968,05/30/2025 16:55:00,15.66,2142.72,,,,,,
1969,05/30/2025 17:00:00,15.61,3996.16,,,,,,
1970,05/30/2025 17:05:00,15.57,1467.52,,,,,,
1971,05/30/2025 17:10:00,15.57,2435.84,,,,,,
1972,05/30/2025 17:15:00,15.57,1368.32,,,,,,
1973,05/30/2025 17:20:00,15.61,3115.52,,,,,,
1974,05/30/2025 17:25:00,15.61,2584.32,,,,,,
1975,05/30/2025 17:30:00,15.61,2360.32,,,,,,
1976,05/30/2025 17:35:00,15.53,2529.92,,,,,,
1977,05/30/2025 17:40:00,15.57,2275.84,,,,,,
1978,05/30/2025 17:45:00,15.61,2440.96,,,,,,
1979,05/30/2025 17:50:00,15.53,2376.96,,,,,,
1980,05/30/2025 17:55:00,15.57,2314.88,,,,,,
1981,05/30/2025 18:00:00,15.57,2346.88,,,,,,
1982,05/30/2025 18:05:00,15.61,2075.52,,,,,,
1983,05/30/2025 18:10:00,15.66,2296.32,,,,,,
1984,05/30/2025 18:15:00,15.74,2174.72,,,,,,
1985,05/30/2025 18:20:00,15.70,2365.44,,,,,,
1986,05/30/2025 18:25:00,15.70,2252.16,,,,,,
1987,05/30/2025 18:30:00,15.74,2368.64,,,,,,
1988,05/30/2025 18:35:00,15.74,2146.56,,,,,,
1989,05/30/2025 18:40:00,15.66,2393.60,,,,,,
1990,05/30/2025 18:45:00,15.70,2011.52,,,,,,
1991,05/30/2025 18:50:00,15.66,2215.04,,,,,,
1992,05/30/2025 18:55:00,15.70,2859.52,,,,,,
1993,05/30/2025 19:00:00,15.70,2320.00,,,,,,
1994,05/30/2025 19:05:00,15.66,2019.84,,,,,,
1995,05/30/2025 19:10:00,15.70,5713.92,,,,,,
1996,05/30/2025 19:15:00,15.70,5218.56,,,,,,
1997,05/30/2025 19:20:00,15.70,4117.76,,,,,,
1998,05/30/2025 19:25:00,15.66,1759.36,,,,,,
1999,05/30/2025 19:30:00,15.57,2051.84,,,,,,
2000,05/30/2025 19:35:00,15.61,2041.60,,,,,,
2001,05/30/2025 19:40:00,15.61,1634.56,,,,,,
2002,05/30/2025 19:45:00,15.66,2711.04,,,,,,
2003,05/30/2025 19:50:00,15.70,5877.76,,,,,,
2004,05/30/2025 19:55:00,15.74,6067.20,,,,,,
2005,05/30/2025 20:00:00,15.70,5639.68,,,,,,
2006,05/30/2025 20:05:00,15.70,3521.28,,,,,,
2007,05/30/2025 20:10:00,15.74,1111.04,,,,,,
2008,05/30/2025 20:15:00,15.74,1074.88,,,,,,
2009,05/30/2025 20:20:00,15.83,929.92,,,,,,
2010,05/30/2025 20:25:00,15.78,1052.16,,,,,,
2011,05/30/2025 20:30:00,15.74,1659.52,,,,,,
2012,05/30/2025 20:35:00,15.78,1393.92,,,,,,
2013,05/30/2025 20:40:00,15.83,1973.12,,,,,,
2014,05/30/2025 20:45:00,15.74,1789.44,,,,,,
2015,05/30/2025 20:50:00,15.70,1102.72,,,,,,
2016,05/30/2025 20:55:00,15.66,775.68,,,,,,
2017,05/30/2025 21:00:00,15.66,691.84,,,,,,
2018,05/30/2025 21:05:00,15.66,572.00,,,,,,
2019,05/30/2025 21:10:00,15.66,479.68,,,,,,
2020,05/30/2025 21:15:00,15.66,476.32,,,,,,
2021,05/30/2025 21:20:00,15.78,947.84,,,,,,
2022,05/30/2025 21:25:00,15.83,1044.48,,,,,,
2023,05/30/2025 21:30:00,15.83,447.68,,,,,,
2024,05/30/2025 21:35:00,15.83,358.88,,,,,,
2025,05/30/2025 21:40:00,15.91,227.28,,,,,,
2026,05/30/2025 21:45:00,16.04,144.36,,,,,,
2027,05/30/2025 21:50:00,16.08,153.60,,,,,,
2028,05/30/2025 21:55:00,16.17,171.36,,,,,,
2029,05/30/2025 22:00:00,16.13,143.60,,,,,,
2030,05/30/2025 22:05:00,16.08,295.68,,,,,,
2031,05/30/2025 22:10:00,16.08,532.32,,,,,,
2032,05/30/2025 22:15:00,16.21,1231.36,,,,,,
2033,05/30/2025 22:20:00,16.26,776.32,,,,,,
2034,05/30/2025 22:25:00,16.21,592.96,,,,,,
2035,05/30/2025 22:30:00,16.21,471.36,,,,,,
2036,05/30/2025 22:35:00,16.17,272.08,,,,,,
2037,05/30/2025 22:40:00,16.21,340.48,,,,,,
2038,05/30/2025 22:45:00,16.21,377.44,,,,,,
2039,05/30/2025 22:50:00,16.30,308.24,,,,,,
2040,05/30/2025 22:55:00,16.30,258.40,,,,,,
2041,05/30/2025 23:00:00,16.34,221.36,,,,,,
2042,05/30/2025 23:05:00,16.39,203.44,,,,,,
2043,05/30/2025 23:10:00,16.30,179.04,,,,,,
2044,05/30/2025 23:15:00,16.30,155.28,,,,,,
2045,05/30/2025 23:20:00,16.30,125.84,,,,,,
2046,05/30/2025 23:25:00,16.30,125.00,,,,,,
2047,05/30/2025 23:30:00,16.34,121.52,,,,,,
2048,05/30/2025 23:35:00,16.34,86.88,,,,,,
2049,05/30/2025 23:40:00,16.30,59.08,,,,,,
2050,05/30/2025 23:45:00,16.26,44.72,,,,,,
2051,05/30/2025 23:50:00,16.30,37.14,,,,,,
2052,05/30/2025 23:55:00,16.34,33.30,,,,,,
2053,05/31/2025 00:00:00,16.34,24.41,,,,,,
2054,05/31/2025 00:05:00,16.34,13.88,,,,,,
2055,05/31/2025 00:10:00,16.34,9.04,,,,,,
2056,05/31/2025 00:15:00,16.30,5.47,,,,,,
2057,05/31/2025 00:20:00,16.26,3.57,,,,,,
2058,05/31/2025 00:25:00,16.26,2.10,,,,,,
2059,05/31/2025 00:30:00,16.26,0.84,,,,,,
2060,05/31/2025 00:35:00,16.21,0.21,,,,,,
2061,05/31/2025 00:40:00,16.21,0.00,,,,,,
2062,05/31/2025 00:45:00,16.17,0.00,,,,,,
2063,05/31/2025 00:50:00,16.13,0.00,,,,,,
2064,05/31/2025 00:55:00,16.04,0.00,,,,,,
2065,05/31/2025 01:00:00,16.08,0.00,,,,,,
2066,05/31/2025 01:05:00,15.91,0.00,,,,,,
2067,05/31/2025 01:10:00,15.87,0.00,,,,,,
2068,05/31/2025 01:15:00,15.91,0.00,,,,,,
2069,05/31/2025 01:20:00,15.96,0.00,,,,,,
2070,05/31/2025 01:25:00,15.91,0.00,,,,,,
2071,05/31/2025 01:30:00,15.87,0.00,,,,,,
2072,05/31/2025 01:35:00,15.87,0.00,,,,,,
2073,05/31/2025 01:40:00,15.83,0.00,,,,,,
2074,05/31/2025 01:45:00,15.78,0.00,,,,,,
2075,05/31/2025 01:50:00,15.83,0.00,,,,,,
2076,05/31/2025 01:55:00,15.78,0.00,,,,,,
2077,05/31/2025 02:00:00,15.78,0.00,,,,,,
2078,05/31/2025 02:05:00,15.87,0.00,,,,,,
2079,05/31/2025 02:10:00,15.87,0.00,,,,,,
2080,05/31/2025 02:15:00,15.91,0.00,,,,,,
2081,05/31/2025 02:20:00,15.96,0.00,,,,,,
2082,05/31/2025 02:25:00,15.91,0.00,,,,,,
2083,05/31/2025 02:30:00,15.96,0.00,,,,,,
2084,05/31/2025 02:35:00,15.91,0.00,,,,,,
2085,05/31/2025 02:40:00,15.96,0.00,,,,,,
2086,05/31/2025 02:45:00,15.96,0.00,,,,,,
2087,05/31/2025 02:50:00,15.96,0.00,,,,,,
2088,05/31/2025 02:55:00,15.87,0.00,,,,,,
2089,05/31/2025 03:00:00,15.91,0.00,,,,,,
2090,05/31/2025 03:05:00,15.96,0.00,,,,,,
2091,05/31/2025 03:10:00,15.87,0.00,,,,,,
2092,05/31/2025 03:15:00,15.87,0.00,,,,,,
2093,05/31/2025 03:20:00,15.87,0.00,,,,,,
2094,05/31/2025 03:25:00,15.87,0.00,,,,,,
2095,05/31/2025 03:30:00,15.91,0.00,,,,,,
2096,05/31/2025 03:35:00,15.91,0.00,,,,,,
2097,05/31/2025 03:40:00,15.91,0.00,,,,,,
2098,05/31/2025 03:45:00,15.91,0.00,,,,,,
2099,05/31/2025 03:50:00,15.96,0.00,,,,,,
2100,05/31/2025 03:55:00,16.04,0.00,,,,,,
2101,05/31/2025 04:00:00,16.04,0.00,,,,,,
2102,05/31/2025 04:05:00,16.04,0.00,,,,,,
2103,05/31/2025 04:10:00,16.04,0.00,,,,,,
2104,05/31/2025 04:15:00,16.08,0.00,,,,,,
2105,05/31/2025 04:20:00,16.04,0.00,,,,,,
2106,05/31/2025 04:25:00,16.00,0.00,,,,,,
2107,05/31/2025 04:30:00,15.96,0.00,,,,,,
2108,05/31/2025 04:35:00,15.78,0.00,,,,,,
2109,05/31/2025 04:40:00,15.78,0.00,,,,,,
2110,05/31/2025 04:45:00,15.74,0.00,,,,,,
2111,05/31/2025 04:50:00,15.74,0.00,,,,,,
2112,05/31/2025 04:55:00,15.74,0.00,,,,,,
2113,05/31/2025 05:00:00,15.74,0.00,,,,,,
2114,05/31/2025 05:05:00,15.78,0.00,,,,,,
2115,05/31/2025 05:10:00,15.78,0.00,,,,,,
2116,05/31/2025 05:15:00,15.78,0.00,,,,,,
2117,05/31/2025 05:20:00,15.74,0.00,,,,,,
2118,05/31/2025 05:25:00,15.78,0.00,,,,,,
2119,05/31/2025 05:30:00,15.74,0.00,,,,,,
2120,05/31/2025 05:35:00,15.78,0.00,,,,,,
2121,05/31/2025 05:40:00,15.78,0.00,,,,,,
2122,05/31/2025 05:45:00,15.83,0.00,,,,,,
2123,05/31/2025 05:50:00,15.78,0.00,,,,,,
2124,05/31/2025 05:55:00,15.83,0.00,,,,,,
2125,05/31/2025 06:00:00,15.78,0.00,,,,,,
2126,05/31/2025 06:05:00,15.83,0.00,,,,,,
2127,05/31/2025 06:10:00,15.78,0.00,,,,,,
2128,05/31/2025 06:15:00,15.83,0.00,,,,,,
2129,05/31/2025 06:20:00,15.83,0.00,,,,,,
2130,05/31/2025 06:25:00,15.83,0.00,,,,,,
2131,05/31/2025 06:30:00,15.78,0.00,,,,,,
2132,05/31/2025 06:35:00,15.91,0.00,,,,,,
2133,05/31/2025 06:40:00,15.87,0.00,,,,,,
2134,05/31/2025 06:45:00,15.87,0.00,,,,,,
2135,05/31/2025 06:50:00,16.00,0.00,,,,,,
2136,05/31/2025 06:55:00,16.00,0.00,,,,,,
2137,05/31/2025 07:00:00,16.04,0.00,,,,,,
2138,05/31/2025 07:05:00,16.08,0.00,,,,,,
2139,05/31/2025 07:10:00,16.08,0.00,,,,,,
2140,05/31/2025 07:15:00,16.08,0.00,,,,,,
2141,05/31/2025 07:20:00,16.13,0.00,,,,,,
2142,05/31/2025 07:25:00,16.08,0.00,,,,,,
2143,05/31/2025 07:30:00,16.08,0.00,,,,,,
2144,05/31/2025 07:35:00,16.08,0.00,,,,,,
2145,05/31/2025 07:40:00,16.08,0.00,,,,,,
2146,05/31/2025 07:45:00,16.13,0.00,,,,,,
2147,05/31/2025 07:50:00,16.13,0.00,,,,,,
2148,05/31/2025 07:55:00,16.13,0.00,,,,,,
2149,05/31/2025 08:00:00,16.17,0.00,,,,,,
2150,05/31/2025 08:05:00,16.13,0.00,,,,,,
2151,05/31/2025 08:10:00,16.17,0.00,,,,,,
2152,05/31/2025 08:15:00,16.13,0.00,,,,,,
2153,05/31/2025 08:20:00,16.17,0.00,,,,,,
2154,05/31/2025 08:25:00,16.08,0.00,,,,,,
2155,05/31/2025 08:30:00,16.17,0.00,,,,,,
2156,05/31/2025 08:35:00,16.13,0.00,,,,,,
2157,05/31/2025 08:40:00,16.17,0.00,,,,,,
2158,05/31/2025 08:45:00,16.17,0.00,,,,,,
2159,05/31/2025 08:50:00,16.13,0.00,,,,,,
2160,05/31/2025 08:55:00,16.21,0.00,,,,,,
2161,05/31/2025 09:00:00,16.17,0.00,,,,,,
2162,05/31/2025 09:05:00,16.17,0.00,,,,,,
2163,05/31/2025 09:10:00,16.21,0.00,,,,,,
2164,05/31/2025 09:15:00,16.17,0.21,,,,,,
2165,05/31/2025 09:20:00,16.21,0.84,,,,,,
2166,05/31/2025 09:25:00,16.17,1.26,,,,,,
2167,05/31/2025 09:30:00,16.21,1.89,,,,,,
2168,05/31/2025 09:35:00,16.17,2.94,,,,,,
2169,05/31/2025 09:40:00,16.21,6.73,,,,,,
2170,05/31/2025 09:45:00,16.21,56.96,,,,,,
2171,05/31/2025 09:50:00,16.21,11.57,,,,,,
2172,05/31/2025 09:55:00,16.17,18.09,,,,,,
2173,05/31/2025 10:00:00,16.17,7.99,,,,,,
2174,05/31/2025 10:05:00,16.17,10.73,,,,,,
2175,05/31/2025 10:10:00,16.13,26.93,,,,,,
2176,05/31/2025 10:15:00,16.08,31.62,,,,,,
2177,05/31/2025 10:20:00,16.00,55.70,,,,,,
2178,05/31/2025 10:25:00,16.00,101.20,,,,,,
2179,05/31/2025 10:30:00,16.00,222.16,,,,,,
2180,05/31/2025 10:35:00,15.87,238.16,,,,,,
2181,05/31/2025 10:40:00,15.91,288.08,,,,,,
2182,05/31/2025 10:45:00,16.00,243.28,,,,,,
2183,05/31/2025 10:50:00,16.04,228.08,,,,,,
2184,05/31/2025 10:55:00,16.04,295.68,,,,,,
2185,05/31/2025 11:00:00,16.08,257.52,,,,,,
2186,05/31/2025 11:05:00,16.00,177.36,,,,,,
2187,05/31/2025 11:10:00,15.96,102.04,,,,,,
2188,05/31/2025 11:15:00,15.96,246.64,,,,,,
2189,05/31/2025 11:20:00,16.00,411.36,,,,,,
2190,05/31/2025 11:25:00,16.00,392.00,,,,,,
2191,05/31/2025 11:30:00,16.04,406.24,,,,,,
2192,05/31/2025 11:35:00,16.00,285.52,,,,,,
2193,05/31/2025 11:40:00,15.96,449.44,,,,,,
2194,05/31/2025 11:45:00,15.96,623.68,,,,,,
2195,05/31/2025 11:50:00,15.91,540.00,,,,,,
2196,05/31/2025 11:55:00,15.91,621.12,,,,,,
2197,05/31/2025 12:00:00,15.96,463.68,,,,,,
2198,05/31/2025 12:05:00,15.96,537.44,,,,,,
2199,05/31/2025 12:10:00,15.87,698.56,,,,,,
2200,05/31/2025 12:15:00,15.87,694.40,,,,,,
2201,05/31/2025 12:20:00,15.91,1036.16,,,,,,
2202,05/31/2025 12:25:00,15.83,788.16,,,,,,
2203,05/31/2025 12:30:00,15.87,320.88,,,,,,
2204,05/31/2025 12:35:00,15.83,528.96,,,,,,
2205,05/31/2025 12:40:00,15.83,586.24,,,,,,
2206,05/31/2025 12:45:00,15.78,376.64,,,,,,
2207,05/31/2025 12:50:00,15.78,649.76,,,,,,
2208,05/31/2025 12:55:00,15.78,674.88,,,,,,
2209,05/31/2025 13:00:00,15.74,643.84,,,,,,
2210,05/31/2025 13:05:00,15.70,457.92,,,,,,
2211,05/31/2025 13:10:00,15.74,414.72,,,,,,
2212,05/31/2025 13:15:00,15.70,618.24,,,,,,
2213,05/31/2025 13:20:00,15.74,980.48,,,,,,
2214,05/31/2025 13:25:00,15.70,1244.80,,,,,,
2215,05/31/2025 13:30:00,15.70,914.88,,,,,,
2216,05/31/2025 13:35:00,15.61,1061.44,,,,,,
2217,05/31/2025 13:40:00,15.66,885.44,,,,,,
2218,05/31/2025 13:45:00,15.66,733.44,,,,,,
2219,05/31/2025 13:50:00,15.66,1022.72,,,,,,
2220,05/31/2025 13:55:00,15.61,814.40,,,,,,
2221,05/31/2025 14:00:00,15.61,897.92,,,,,,
2222,05/31/2025 14:05:00,15.57,1089.28,,,,,,
2223,05/31/2025 14:10:00,15.61,1312.00,,,,,,
2224,05/31/2025 14:15:00,15.61,1546.24,,,,,,
2225,05/31/2025 14:20:00,15.70,957.76,,,,,,
2226,05/31/2025 14:25:00,15.66,1258.24,,,,,,
2227,05/31/2025 14:30:00,15.66,1646.08,,,,,,
2228,05/31/2025 14:35:00,15.66,1928.96,,,,,,
2229,05/31/2025 14:40:00,15.70,1686.40,,,,,,
2230,05/31/2025 14:45:00,15.70,1966.08,,,,,,
2231,05/31/2025 14:50:00,15.66,1536.64,,,,,,
2232,05/31/2025 14:55:00,15.70,1194.24,,,,,,
2233,05/31/2025 15:00:00,15.66,1455.36,,,,,,
2234,05/31/2025 15:05:00,15.61,819.20,,,,,,
2235,05/31/2025 15:10:00,15.61,976.32,,,,,,
2236,05/31/2025 15:15:00,15.61,1063.04,,,,,,
2237,05/31/2025 15:20:00,15.61,1966.08,,,,,,
2238,05/31/2025 15:25:00,15.70,5100.80,,,,,,
2239,05/31/2025 15:30:00,15.61,3526.40,,,,,,
2240,05/31/2025 15:35:00,15.70,3810.56,,,,,,
2241,05/31/2025 15:40:00,15.57,3060.48,,,,,,
2242,05/31/2025 15:45:00,15.48,3002.88,,,,,,
2243,05/31/2025 15:50:00,15.53,2433.92,,,,,,
2244,05/31/2025 15:55:00,15.48,2254.08,,,,,,
2245,05/31/2025 16:00:00,15.48,2294.40,,,,,,
2246,05/31/2025 16:05:00,15.48,2523.52,,,,,,
2247,05/31/2025 16:10:00,15.48,3104.00,,,,,,
2248,05/31/2025 16:15:00,15.48,1626.88,,,,,,
2249,05/31/2025 16:20:00,15.44,1797.76,,,,,,
2250,05/31/2025 16:25:00,15.40,1760.64,,,,,,
2251,05/31/2025 16:30:00,15.36,1693.44,,,,,,
2252,05/31/2025 16:35:00,15.40,1987.84,,,,,,
2253,05/31/2025 16:40:00,15.36,2033.28,,,,,,
2254,05/31/2025 16:45:00,15.36,1612.80,,,,,,
2255,05/31/2025 16:50:00,15.31,1877.12,,,,,,
2256,05/31/2025 16:55:00,15.36,1196.80,,,,,,
2257,05/31/2025 17:00:00,15.31,1664.64,,,,,,
2258,05/31/2025 17:05:00,15.31,1402.88,,,,,,
2259,05/31/2025 17:10:00,15.36,2600.96,,,,,,
2260,05/31/2025 17:15:00,15.36,1822.72,,,,,,
2261,05/31/2025 17:20:00,15.36,1973.12,,,,,,
2262,05/31/2025 17:25:00,15.36,3028.48,,,,,,
2263,05/31/2025 17:30:00,15.31,2467.84,,,,,,
2264,05/31/2025 17:35:00,15.31,2361.60,,,,,,
2265,05/31/2025 17:40:00,15.36,2395.52,,,,,,
2266,05/31/2025 17:45:00,15.31,1663.36,,,,,,
2267,05/31/2025 17:50:00,15.31,1981.44,,,,,,
2268,05/31/2025 17:55:00,15.27,1526.40,,,,,,
2269,05/31/2025 18:00:00,15.27,1459.20,,,,,,
2270,05/31/2025 18:05:00,15.27,2164.48,,,,,,
2271,05/31/2025 18:10:00,15.23,1750.40,,,,,,
2272,05/31/2025 18:15:00,15.27,1319.68,,,,,,
2273,05/31/2025 18:20:00,15.18,1312.00,,,,,,
2274,05/31/2025 18:25:00,15.18,794.88,,,,,,
2275,05/31/2025 18:30:00,15.18,910.72,,,,,,
2276,05/31/2025 18:35:00,15.18,1281.92,,,,,,
2277,05/31/2025 18:40:00,15.27,1399.04,,,,,,
2278,05/31/2025 18:45:00,15.23,2545.28,,,,,,
2279,05/31/2025 18:50:00,15.27,1722.24,,,,,,
2280,05/31/2025 18:55:00,15.31,2510.08,,,,,,
2281,05/31/2025 19:00:00,15.31,791.68,,,,,,
2282,05/31/2025 19:05:00,15.27,708.48,,,,,,
2283,05/31/2025 19:10:00,15.31,939.20,,,,,,
2284,05/31/2025 19:15:00,15.23,483.04,,,,,,
2285,05/31/2025 19:20:00,15.27,566.88,,,,,,
2286,05/31/2025 19:25:00,15.27,833.60,,,,,,
2287,05/31/2025 19:30:00,15.27,573.60,,,,,,
2288,05/31/2025 19:35:00,15.23,478.08,,,,,,
2289,05/31/2025 19:40:00,15.31,343.84,,,,,,
2290,05/31/2025 19:45:00,15.27,291.44,,,,,,
2291,05/31/2025 19:50:00,15.27,217.12,,,,,,
2292,05/31/2025 19:55:00,15.27,329.44,,,,,,
2293,05/31/2025 20:00:00,15.36,424.96,,,,,,
2294,05/31/2025 20:05:00,15.40,386.88,,,,,,
2295,05/31/2025 20:10:00,15.31,396.16,,,,,,
2296,05/31/2025 20:15:00,15.36,518.40,,,,,,
2297,05/31/2025 20:20:00,15.36,840.32,,,,,,
2298,05/31/2025 20:25:00,15.40,1534.08,,,,,,
2299,05/31/2025 20:30:00,15.40,1191.04,,,,,,
2300,05/31/2025 20:35:00,15.40,1322.88,,,,,,
2301,05/31/2025 20:40:00,15.44,1664.64,,,,,,
2302,05/31/2025 20:45:00,15.44,1278.40,,,,,,
2303,05/31/2025 20:50:00,15.48,2210.56,,,,,,
2304,05/31/2025 20:55:00,15.48,2227.20,,,,,,
2305,05/31/2025 21:00:00,15.53,1896.96,,,,,,
2306,05/31/2025 21:05:00,15.44,2778.88,,,,,,
2307,05/31/2025 21:10:00,15.48,1305.60,,,,,,
2308,05/31/2025 21:15:00,15.44,1395.20,,,,,,
2309,05/31/2025 21:20:00,15.44,454.56,,,,,,
2310,05/31/2025 21:25:00,15.44,817.60,,,,,,
2311,05/31/2025 21:30:00,15.48,728.96,,,,,,
2312,05/31/2025 21:35:00,15.44,2088.96,,,,,,
2313,05/31/2025 21:40:00,15.44,931.84,,,,,,
2314,05/31/2025 21:45:00,15.48,2126.08,,,,,,
2315,05/31/2025 21:50:00,15.44,1115.20,,,,,,
2316,05/31/2025 21:55:00,15.44,1915.52,,,,,,
2317,05/31/2025 22:00:00,15.48,1808.00,,,,,,
2318,05/31/2025 22:05:00,15.44,1864.96,,,,,,
2319,05/31/2025 22:10:00,15.44,1112.64,,,,,,
2320,05/31/2025 22:15:00,15.36,1069.76,,,,,,
2321,05/31/2025 22:20:00,15.36,268.48,,,,,,
2322,05/31/2025 22:25:00,15.36,288.08,,,,,,
2323,05/31/2025 22:30:00,15.36,580.32,,,,,,
2324,05/31/2025 22:35:00,15.36,787.20,,,,,,
2325,05/31/2025 22:40:00,15.36,423.20,,,,,,
2326,05/31/2025 22:45:00,15.36,440.16,,,,,,
2327,05/31/2025 22:50:00,15.31,360.64,,,,,,
2328,05/31/2025 22:55:00,15.31,402.08,,,,,,
2329,05/31/2025 23:00:00,15.27,894.72,,,,,,
